cod_ibge,uf,populacao_2024,num_escolas,area_algodão_herbáceo_2024,area_cana_de_açúcar_2024,area_milho_2024,area_soja_2024,estabelecimentos_agro_total,area_agro_total_hectares,num_tratores
1300201,AM,15892.0,20076,,39.0,,,1252.0,12617.0,
1300300,AM,45328.0,38382,,,144.0,,2583.0,169558.0,53.0
1300409,AM,18626.0,17052,,,,,932.0,7666.0,4.0
1300508,AM,33436.0,37845,,,9.0,,1579.0,49256.0,
1300607,AM,40509.0,46647,,168.0,,,1210.0,5687.0,
1300631,AM,22136.0,22653,,,,,1017.0,28382.0,
1300680,AM,25769.0,19128,,,7.0,,1119.0,50141.0,
1300706,AM,38246.0,28047,,969.0,3800.0,5885.0,3373.0,330681.0,147.0
1300805,AM,34879.0,34620,,,96.0,,1732.0,39667.0,9.0
1300839,AM,14310.0,11514,,,28.0,,213.0,3619.0,
1300904,AM,17885.0,11760,,,2400.0,12207.0,1029.0,157963.0,143.0
1301001,AM,30892.0,27432,,84.0,79.0,,1505.0,266090.0,
1301100,AM,32442.0,33015,,,39.0,,2291.0,95428.0,50.0
1301159,AM,19809.0,16506,,,69.0,,1842.0,64705.0,
1301209,AM,73820.0,66321,,370.0,175.0,,2173.0,73094.0,
1301308,AM,24451.0,21345,,,,,1130.0,69653.0,
1301407,AM,35534.0,34728,,2073.0,541.0,,1052.0,13470.0,4.0
1301506,AM,17920.0,17115,,1306.0,4041.0,,1028.0,70561.0,4.0
1301605,AM,27875.0,27468,,,,,881.0,917.0,
1301654,AM,14332.0,12975,,196.0,158.0,339.0,948.0,69580.0,24.0
1301704,AM,62312.0,44808,,217.0,16000.0,84886.0,768.0,88209.0,77.0
1301803,AM,25458.0,17061,,168.0,94.0,,1099.0,27309.0,
1301852,AM,67114.0,53289,,246.0,,,1399.0,24300.0,299.0
1301902,AM,112520.0,89475,,,80.0,,2442.0,146628.0,150.0
1301951,AM,11730.0,13443,,497.0,206.0,,913.0,6786.0,
1302009,AM,10805.0,10959,,,,,226.0,11538.0,
1302108,AM,9397.0,12027,,,,,302.0,3042.0,
1302207,AM,11152.0,12879,,,40.0,,836.0,2182.0,
1302306,AM,27656.0,31605,,,,,1100.0,6092.0,
1302405,AM,48927.0,38886,,666.0,402.0,22738.0,2461.0,346270.0,220.0
1302504,AM,110691.0,94230,,,304.0,,2357.0,55465.0,67.0
1302553,AM,17009.0,17328,,,,,1281.0,39162.0,
1302603,AM,2279686.0,1617612,,,,,1943.0,42006.0,191.0
1302702,AM,57758.0,51921,,,,,2650.0,210857.0,168.0
1302801,AM,15843.0,20625,,,,,725.0,4186.0,
1302900,AM,65714.0,59112,,1432.0,11.0,,1779.0,134043.0,22.0
1303007,AM,21106.0,16698,,100.0,48.0,,1316.0,53426.0,
1303106,AM,28267.0,30534,,,,,1392.0,45187.0,
1303205,AM,16467.0,14856,,,,,241.0,7583.0,
1303304,AM,24987.0,17025,,,165.0,,1006.0,124909.0,
1303403,AM,101956.0,92697,,171.0,12.0,,2742.0,126998.0,21.0
1303502,AM,20232.0,16815,,,320.0,,1410.0,29456.0,
1303536,AM,33004.0,32466,,376750.0,,,1769.0,196920.0,227.0
1303569,AM,25723.0,24777,,,,,1004.0,73712.0,200.0
1303601,AM,14176.0,16170,,,,,1149.0,677.0,
1303700,AM,30448.0,35895,,21.0,,,754.0,3461.0,
1303809,AM,56406.0,58767,,455.0,53.0,,3928.0,9826.0,
1303908,AM,35196.0,40167,,451.0,,,1052.0,2095.0,
1303957,AM,12247.0,9459,,81.0,440.0,,408.0,29624.0,7.0
1304005,AM,12404.0,11679,,,,,502.0,22478.0,8.0
1304062,AM,72283.0,74037,,42.0,,,1889.0,3354.0,9.0
1304104,AM,20501.0,20487,,,124.0,,1089.0,29850.0,12.0
1304203,AM,79278.0,81816,,130.0,100.0,,1826.0,21291.0,5.0
1304237,AM,20224.0,20688,,164.0,7.0,,367.0,3294.0,
1304260,AM,15278.0,16791,,33.0,,,803.0,22301.0,
1304302,AM,19505.0,13539,,,147.0,,609.0,56099.0,
1304401,AM,25592.0,18054,,,92.0,,531.0,39725.0,5.0
1400027,RR,15583.0,10524,,249.0,5976.0,11885.0,1412.0,384045.0,93.0
1400050,RR,23049.0,15132,,,46465.0,280119.0,1364.0,288480.0,212.0
1400100,RR,470169.0,336816,,527.0,28100.0,193899.0,1295.0,171666.0,212.0
1400159,RR,15222.0,19044,,847.0,46326.0,351507.0,989.0,394361.0,192.0
1400175,RR,20552.0,18273,,170.0,16075.0,29605.0,2309.0,296137.0,274.0
1400209,RR,22443.0,17091,,,1500.0,5822.0,1199.0,189405.0,88.0
1400233,RR,11708.0,8958,,125.0,1106.0,,941.0,152637.0,107.0
1400282,RR,10778.0,6384,,,7980.0,31475.0,701.0,116539.0,90.0
1400308,RR,19619.0,16092,,,20749.0,50071.0,1045.0,200145.0,175.0
1400407,RR,15744.0,22050,,,3380.0,,982.0,23852.0,18.0
1400456,RR,22104.0,26286,,,1382.0,,353.0,19543.0,6.0
1400472,RR,36747.0,25926,,750.0,2961.0,,1919.0,208598.0,139.0
1400506,RR,9727.0,6444,,350.0,10850.0,2696.0,514.0,89786.0,99.0
1400605,RR,7777.0,5853,,,161.0,,481.0,81552.0,41.0
1400704,RR,15571.0,22098,,30.0,1576.0,,1342.0,19535.0,
1500107,PA,170999.0,132519,,2665.0,297.0,,9410.0,94116.0,55.0
1500131,PA,6302.0,4905,,320.0,12800.0,37080.0,186.0,25917.0,13.0
1500206,PA,62701.0,56988,,,269.0,,6373.0,154795.0,168.0
1500305,PA,40246.0,42327,,,,,4296.0,133819.0,
1500347,PA,17960.0,10656,,,33410.0,7040.0,1614.0,408679.0,355.0
1500404,PA,74836.0,49002,,184.0,8800.0,,4940.0,302046.0,141.0
1500503,PA,36334.0,34647,,66.0,255.0,,1093.0,181246.0,8.0
1500602,PA,136982.0,100662,,326.0,56196.0,114184.0,3896.0,1527792.0,782.0
1500701,PA,30003.0,35094,,,,,1666.0,162642.0,
1500800,PA,507838.0,310518,,,,,287.0,1401.0,9.0
1500859,PA,34947.0,27624,,,3642.0,,2403.0,396206.0,95.0
1500909,PA,47596.0,41745,,,125.0,,3531.0,38004.0,43.0
1500958,PA,24321.0,20040,,,5001.0,,2364.0,122139.0,173.0
1501006,PA,19223.0,12606,,88.0,163.0,,1151.0,105724.0,12.0
1501105,PA,34633.0,22221,,,,,1468.0,121285.0,
1501204,PA,55949.0,28068,,,2987.0,,2820.0,74230.0,62.0
1501253,PA,4252.0,2745,,,,15121.0,491.0,232633.0,129.0
1501303,PA,137331.0,111303,,136.0,990.0,,3120.0,21098.0,
1501402,PA,1398531.0,794643,,,,,601.0,6166.0,
1501451,PA,18954.0,15948,,,50999.0,205800.0,506.0,45837.0,97.0
1501501,PA,68191.0,51297,,,,,211.0,2803.0,7.0
1501576,PA,18958.0,12828,,,2161.0,,1294.0,143443.0,186.0
1501600,PA,12998.0,8892,,,127.0,,1086.0,43134.0,150.0
1501709,PA,131679.0,99939,,,891.0,,4538.0,95010.0,97.0
1501725,PA,26606.0,18729,,55.0,7020.0,,1855.0,431123.0,200.0
1501758,PA,6985.0,6297,,,2772.0,4780.0,608.0,113066.0,109.0
1501782,PA,47351.0,33552,,,7578.0,46131.0,2490.0,291661.0,221.0
1501808,PA,115051.0,122106,,,,,5082.0,235274.0,
1501907,PA,25112.0,25695,,,204.0,,2955.0,36988.0,48.0
1501956,PA,19578.0,16641,,,187.0,,2028.0,125041.0,44.0
1502004,PA,25243.0,17787,,,,,816.0,74594.0,32.0
1502103,PA,143837.0,117942,,,538.0,,12889.0,96675.0,
1502152,PA,86629.0,79518,,,20000.0,,1148.0,131212.0,114.0
1502202,PA,74808.0,53322,,,811.0,,920.0,25357.0,65.0
1502301,PA,59960.0,40704,,,5533.0,,2418.0,106364.0,396.0
1502400,PA,207603.0,165822,,,903.0,,1117.0,38086.0,254.0
1502509,PA,21487.0,24303,,,,,1722.0,468467.0,24.0
1502608,PA,13526.0,9777,,,21.0,,465.0,2788.0,4.0
1502707,PA,47099.0,31818,,,47800.0,156693.0,3388.0,344172.0,310.0
1502756,PA,28287.0,37521,,,177.0,,1183.0,35964.0,73.0
1502764,PA,14937.0,12102,,,120050.0,374000.0,787.0,923618.0,411.0
1502772,PA,20859.0,22215,,,12000.0,15586.0,312.0,184006.0,164.0
1502806,PA,36451.0,37089,,48.0,,,2941.0,87923.0,
1502855,PA,14834.0,13074,,,80.0,,495.0,70282.0,21.0
1502905,PA,44413.0,30771,,,37.0,,567.0,7074.0,24.0
1502939,PA,62322.0,32595,,,126911.0,1152135.0,567.0,213396.0,363.0
1502954,PA,29425.0,23706,,,16940.0,,2600.0,230765.0,162.0
1503002,PA,9125.0,10467,,7.0,3.0,,103.0,6479.0,
1503044,PA,18565.0,14301,,,,78520.0,1276.0,207691.0,172.0
1503077,PA,25552.0,21489,,,1760.0,,2211.0,93252.0,130.0
1503093,PA,27059.0,23262,,,8750.0,68906.0,1357.0,351585.0,318.0
1503101,PA,33922.0,50139,,34.0,82.0,,1346.0,57188.0,
1503200,PA,37855.0,28434,,443.0,359.0,,2126.0,48858.0,297.0
1503309,PA,68955.0,55974,,263.0,132.0,,3863.0,46123.0,
1503408,PA,10754.0,6843,,,48.0,,534.0,18181.0,47.0
1503457,PA,30158.0,33534,,,12532.0,57595.0,2151.0,159822.0,256.0
1503507,PA,32698.0,23088,,,1031.0,,2356.0,77692.0,88.0
1503606,PA,133684.0,106086,,266.0,1653.0,,1597.0,341171.0,188.0
1503705,PA,52187.0,36492,,,10013.0,,3318.0,460210.0,262.0
1503754,PA,26006.0,24930,,255.0,2960.0,4688.0,434.0,163832.0,164.0
1503804,PA,38391.0,30975,,,768.0,1900.0,731.0,132951.0,93.0
1503903,PA,53952.0,55530,,7.0,10.0,,1486.0,37763.0,15.0
1504000,PA,31778.0,24360,,,36.0,,3813.0,37122.0,
1504059,PA,37048.0,27381,,,2843.0,,802.0,29734.0,66.0
1504109,PA,8428.0,6822,,,69.0,,441.0,11681.0,9.0
1504208,PA,288513.0,220704,,,30413.0,3608.0,5305.0,738374.0,530.0
1504307,PA,27207.0,22806,,,471.0,,1756.0,19236.0,
1504406,PA,28105.0,18246,,,106.0,,911.0,12329.0,19.0
1504422,PA,118998.0,91215,,,,,51.0,72.0,
1504455,PA,28633.0,20406,,,9764.0,,3457.0,299265.0,277.0
1504505,PA,29846.0,33870,,,,,1759.0,124.0,
1504604,PA,28821.0,28860,,,5340.0,,1480.0,26608.0,
1504703,PA,90795.0,71988,,,3200.0,,5831.0,361047.0,481.0
1504752,PA,25312.0,15981,,123.0,97793.0,411600.0,1575.0,133126.0,166.0
1504802,PA,63641.0,52578,,161.0,6887.0,4549.0,4225.0,202780.0,90.0
1504901,PA,48955.0,31425,,,,,2484.0,87666.0,13.0
1504950,PA,21259.0,17370,,,17530.0,,1378.0,78957.0,124.0
1504976,PA,14417.0,9708,,,1984.0,,1428.0,120089.0,124.0
1505007,PA,13204.0,8433,,,282.0,,906.0,26338.0,94.0
1505031,PA,36518.0,32424,,405.0,18400.0,184912.0,1318.0,841898.0,858.0
1505064,PA,63754.0,52890,,,681.0,,5424.0,865231.0,267.0
1505106,PA,55271.0,44823,,112.0,76.0,,2780.0,241177.0,44.0
1505205,PA,36377.0,35136,,,171.0,,3725.0,38288.0,21.0
1505304,PA,72460.0,64755,,53.0,282.0,,2440.0,124183.0,32.0
1505403,PA,18675.0,15012,,,411.0,,1159.0,37429.0,52.0
1505437,PA,34905.0,28662,,,787.0,,1207.0,203478.0,145.0
1505486,PA,43594.0,38139,,310.0,8855.0,,4422.0,807620.0,134.0
1505494,PA,7086.0,5340,,,1580.0,,433.0,63368.0,53.0
1505502,PA,112843.0,90762,,,132140.0,1960133.0,1446.0,856019.0,734.0
1505536,PA,298854.0,225228,,,7200.0,,1297.0,87951.0,88.0
1505551,PA,7296.0,6405,,,11541.0,35000.0,570.0,123819.0,39.0
1505601,PA,8651.0,8376,,,816.0,,718.0,35815.0,45.0
1505635,PA,13341.0,12345,,,16000.0,1520.0,1334.0,298015.0,195.0
1505650,PA,18772.0,22272,,27.0,9200.0,14000.0,2722.0,301243.0,157.0
1505700,PA,25767.0,21705,,,,,2841.0,41996.0,10.0
1505809,PA,66898.0,71529,,,,,2348.0,105277.0,
1505908,PA,43673.0,52299,,116.0,402.0,,1584.0,316242.0,41.0
1506005,PA,38318.0,34848,,53.0,200.0,,1211.0,117118.0,32.0
1506104,PA,11332.0,9099,,,549.0,,388.0,4877.0,
1506112,PA,11870.0,8214,,,86.0,,151.0,1897.0,
1506138,PA,91947.0,68442,,,46000.0,93444.0,986.0,245824.0,268.0
1506161,PA,19129.0,11466,,,10906.0,10751.0,1064.0,322054.0,282.0
1506187,PA,56593.0,24882,,,217000.0,635246.0,1850.0,364997.0,317.0
1506195,PA,37360.0,21717,,110.0,5117.0,4588.0,2660.0,309902.0,154.0
1506203,PA,48168.0,34752,,,240.0,,210.0,898.0,
1506302,PA,25441.0,20772,,,,,344.0,14360.0,16.0
1506351,PA,22288.0,16224,,,64.0,,447.0,8002.0,
1506401,PA,7654.0,6630,,,,,175.0,22626.0,7.0
1506500,PA,78317.0,50607,,,,,1213.0,21497.0,194.0
1506559,PA,21217.0,15582,,,838.0,,1131.0,68167.0,47.0
1506583,PA,17079.0,14616,,285.0,142455.0,688818.0,2788.0,798318.0,528.0
1506609,PA,25696.0,18729,,,1504.0,,1217.0,24953.0,128.0
1506708,PA,31683.0,52785,10750.0,,262500.0,960000.0,2051.0,857864.0,710.0
1506807,PA,357311.0,300924,,165.0,60514.0,194970.0,7379.0,180512.0,224.0
1506906,PA,6348.0,5034,,,738.0,,233.0,7952.0,20.0
1507003,PA,29134.0,23526,,,110.0,,883.0,19248.0,124.0
1507102,PA,17248.0,13005,,160.0,168.0,,626.0,14476.0,39.0
1507151,PA,21638.0,16878,,,3600.0,,1016.0,112369.0,130.0
1507201,PA,32449.0,29580,,,765.0,,3151.0,80819.0,88.0
1507300,PA,65957.0,54336,,,55000.0,123000.0,6375.0,2462092.0,1306.0
1507409,PA,15418.0,10440,,2691.0,575.0,,686.0,35480.0,126.0
1507458,PA,24978.0,20355,,,25350.0,,1213.0,254157.0,214.0
1507466,PA,4509.0,4473,,,46.0,,181.0,6958.0,15.0
1507474,PA,21447.0,14151,,,158.0,,521.0,13816.0,6.0
1507508,PA,14246.0,11547,,,952.0,,1220.0,77603.0,73.0
1507607,PA,55798.0,50070,,,1903.0,,2250.0,72647.0,122.0
1507706,PA,27441.0,23922,,,,,2382.0,48426.0,
1507755,PA,6160.0,5610,,,12865.0,4000.0,236.0,372562.0,373.0
1507805,PA,24441.0,20130,,107.0,2614.0,,2224.0,217455.0,
1507904,PA,25218.0,20673,,,,,120.0,198911.0,
1507953,PA,75526.0,69177,,,67950.0,131215.0,939.0,233954.0,475.0
1507961,PA,10815.0,8559,,,11.0,,104.0,2111.0,15.0
1507979,PA,19667.0,16050,,35.0,17.0,,572.0,39307.0,
1508001,PA,72326.0,71838,,,2338.0,37400.0,3050.0,240377.0,595.0
1508035,PA,30373.0,22104,,,240.0,,3072.0,28338.0,109.0
1508050,PA,15619.0,12549,,310.0,8108.0,15204.0,726.0,139775.0,64.0
1508084,PA,42480.0,30456,,,21200.0,26760.0,1869.0,226858.0,323.0
1508100,PA,96238.0,83169,,,291.0,,1410.0,139934.0,
1508126,PA,39576.0,22707,,159800.0,39813.0,552839.0,1246.0,330144.0,422.0
1508159,PA,45939.0,42762,,,6783.0,5192.0,3993.0,548567.0,244.0
1508209,PA,53806.0,39696,,,,,945.0,8247.0,37.0
1508308,PA,61970.0,57888,,,367.0,,4241.0,231045.0,142.0
1508357,PA,16414.0,16017,,52.0,6784.0,18200.0,1075.0,180457.0,121.0
1508407,PA,56999.0,41520,,,58980.0,42800.0,918.0,221043.0,220.0
1600055,AP,4986.0,3138,,,124.0,,114.0,5243.0,
1600105,AP,8434.0,7725,,640.0,51.0,,223.0,196152.0,4.0
1600154,AP,13798.0,12519,,284.0,269.0,1167.0,594.0,33177.0,
1600204,AP,11391.0,10053,,,161.0,,213.0,138322.0,
1600212,AP,4725.0,4896,,,143.0,,182.0,233800.0,21.0
1600238,AP,7145.0,6861,,,174.0,3254.0,226.0,136947.0,22.0
1600253,AP,6043.0,7047,,,347.0,,215.0,60302.0,24.0
1600279,AP,37969.0,36600,,176.0,321.0,,427.0,30078.0,8.0
1600303,AP,487200.0,357774,,566.0,594.0,24444.0,1828.0,130310.0,153.0
1600402,AP,23575.0,25200,,270.0,138.0,,1169.0,88157.0,11.0
1600501,AP,30481.0,28119,,267.0,25.0,,1136.0,28868.0,4.0
1600535,AP,18988.0,17145,,,421.0,1433.0,739.0,81200.0,72.0
1600550,AP,4042.0,4155,,,108.0,,145.0,65130.0,
1600600,AP,118353.0,94176,,89.0,120.0,,705.0,36137.0,
1600709,AP,13785.0,14505,,146.0,451.0,1923.0,327.0,218396.0,20.0
1600808,AP,11922.0,11223,,98.0,104.0,,264.0,24075.0,
1700251,TO,2668.0,1944,,140.0,17358.0,88264.0,388.0,157433.0,191.0
1700301,TO,4537.0,3666,,,167.0,,169.0,15119.0,34.0
1700350,TO,5222.0,3804,,,4952.0,71793.0,330.0,129013.0,215.0
1700400,TO,6542.0,5844,,,23233.0,98811.0,353.0,161888.0,165.0
1700707,TO,9094.0,6774,,,23952.0,172227.0,163.0,102194.0,333.0
1701002,TO,10662.0,7197,,,548.0,14868.0,374.0,127448.0,104.0
1701051,TO,2918.0,2238,,,1960.0,2800.0,158.0,33802.0,44.0
1701101,TO,5067.0,3864,,,79575.0,262237.0,278.0,75818.0,125.0
1701309,TO,5360.0,3525,,85.0,2743.0,15265.0,670.0,74149.0,72.0
1701903,TO,6039.0,4344,,,67078.0,293410.0,959.0,174915.0,179.0
1702000,TO,8273.0,5085,,547.0,14023.0,92023.0,946.0,574950.0,636.0
1702109,TO,181493.0,142116,,112.0,14577.0,48040.0,1055.0,287777.0,359.0
1702158,TO,4338.0,3384,,,3031.0,3756.0,145.0,48948.0,54.0
1702208,TO,33205.0,23652,,7.0,1378.0,,2114.0,154753.0,175.0
1702307,TO,5553.0,4056,,,2581.0,7593.0,246.0,123945.0,164.0
1702406,TO,10522.0,7107,,1635.0,196.0,,866.0,359782.0,256.0
1702554,TO,18128.0,14937,,10.0,44.0,,421.0,21653.0,32.0
1702703,TO,3420.0,1743,,1834.0,97.0,,204.0,63279.0,59.0
1702901,TO,10663.0,9186,,,125.0,,152.0,8284.0,16.0
1703008,TO,7779.0,4839,,888.0,1424.0,9714.0,1030.0,94775.0,96.0
1703057,TO,3534.0,2412,,,71.0,,212.0,105099.0,114.0
1703073,TO,4641.0,3657,,,4920.0,53127.0,252.0,60161.0,37.0
1703107,TO,4915.0,3606,,,2279.0,10161.0,240.0,48338.0,93.0
1703206,TO,4316.0,3363,,118.0,9380.0,35170.0,577.0,66259.0,101.0
1703305,TO,4181.0,3156,,,48356.0,130841.0,243.0,59659.0,62.0
1703602,TO,2016.0,1506,,,2900.0,7971.0,137.0,39760.0,55.0
1703701,TO,4796.0,3252,2010.0,30.0,73435.0,149017.0,423.0,99912.0,145.0
1703800,TO,10654.0,7200,,,41.0,,214.0,19994.0,33.0
1703826,TO,1991.0,1461,,,137.0,,201.0,18617.0,21.0
1703842,TO,8951.0,7992,13599.0,66.0,287406.0,466316.0,655.0,177222.0,272.0
1703867,TO,4147.0,2604,,,8957.0,137373.0,376.0,92345.0,221.0
1703883,TO,2246.0,2010,,,344.0,,94.0,31300.0,47.0
1703891,TO,3362.0,2634,,,213.0,,185.0,14242.0,17.0
1703909,TO,5009.0,3933,,,101132.0,366658.0,461.0,145036.0,133.0
1704105,TO,2135.0,1395,,,18358.0,30831.0,340.0,101059.0,40.0
1704600,TO,1563.0,846,,,4134.0,10759.0,218.0,53646.0,76.0
1705102,TO,3182.0,2127,,678.0,42932.0,95658.0,396.0,81960.0,101.0
1705508,TO,35957.0,28713,,,61.0,,386.0,72408.0,98.0
1705557,TO,4896.0,3138,,1843.0,77.0,,188.0,9212.0,18.0
1705607,TO,3956.0,3231,,702.0,75.0,1192.0,340.0,168973.0,60.0
1706001,TO,5515.0,4071,,192.0,19248.0,95231.0,765.0,126323.0,154.0
1706100,TO,6437.0,4293,,,24650.0,74253.0,483.0,142560.0,198.0
1706258,TO,1499.0,1122,,,5045.0,35229.0,175.0,90059.0,109.0
1706506,TO,6054.0,4641,,,35400.0,93600.0,294.0,62881.0,109.0
1707009,TO,18031.0,15087,16902.0,1850.0,61851.0,129875.0,453.0,97898.0,108.0
1707108,TO,7297.0,4809,,272.0,20759.0,170695.0,722.0,189159.0,241.0
1707207,TO,6395.0,3900,,,13311.0,91528.0,1157.0,292034.0,267.0
1707306,TO,4321.0,2784,,1023.0,898.0,30830.0,497.0,257801.0,363.0
1707405,TO,7493.0,7248,,,80.0,,460.0,27205.0,
1707553,TO,3520.0,2781,,,10165.0,28311.0,215.0,36854.0,57.0
1707652,TO,5336.0,3159,331.0,,13843.0,207778.0,449.0,166563.0,353.0
1707702,TO,7823.0,4908,,,766.0,,697.0,122899.0,78.0
1708205,TO,19428.0,13338,,834.0,2646.0,59012.0,1102.0,549527.0,610.0
1708254,TO,3676.0,2688,,,26804.0,29389.0,106.0,30163.0,54.0
1708304,TO,4840.0,3705,,,16727.0,90096.0,698.0,121751.0,115.0
1709005,TO,12816.0,11922,,,51662.0,128883.0,909.0,211893.0,148.0
1709302,TO,25681.0,17391,,,22986.0,88243.0,678.0,130452.0,191.0
1709500,TO,89574.0,59697,,1302.0,13438.0,129021.0,626.0,129429.0,346.0
1709807,TO,1627.0,1173,,89.0,5982.0,25900.0,171.0,44384.0,46.0
1710508,TO,6969.0,5952,,,10170.0,49462.0,547.0,115121.0,135.0
1710706,TO,5206.0,3573,,,48.0,,475.0,36208.0,28.0
1710904,TO,3679.0,2685,,,52337.0,116089.0,494.0,100867.0,101.0
1711100,TO,2464.0,1677,,,20.0,,283.0,84152.0,67.0
1711506,TO,3403.0,2247,,,1832.0,9276.0,624.0,160558.0,260.0
1711803,TO,2305.0,1827,,,1142.0,6412.0,313.0,38817.0,38.0
1711902,TO,16312.0,13164,,,22934.0,312791.0,490.0,330397.0,401.0
1711951,TO,3610.0,3246,,10.0,1101.0,28406.0,399.0,57289.0,23.0
1712009,TO,3520.0,2694,,,34.0,,125.0,8628.0,19.0
1712157,TO,1673.0,1182,,713.0,55.0,,181.0,25887.0,39.0
1712405,TO,2991.0,2046,,,17611.0,47160.0,535.0,131843.0,33.0
1712454,TO,2803.0,2493,,,1600.0,2800.0,215.0,11920.0,15.0
1712504,TO,4772.0,3405,,141.0,33494.0,253596.0,670.0,176022.0,276.0
1712702,TO,2888.0,1974,,14.0,52325.0,324370.0,216.0,124847.0,120.0
1712801,TO,3171.0,2517,,,495.0,,304.0,12317.0,12.0
1713205,TO,18787.0,12477,,,19926.0,129077.0,783.0,161318.0,300.0
1713304,TO,13056.0,8544,,,45044.0,90672.0,504.0,75100.0,146.0
1713601,TO,5722.0,3915,,79.0,109352.0,291595.0,832.0,200395.0,244.0
1713700,TO,2500.0,1239,,211.0,3847.0,19142.0,389.0,84247.0,161.0
1713809,TO,4897.0,3690,,,1500.0,4560.0,546.0,53638.0,82.0
1713957,TO,3485.0,2157,,,1103.0,20868.0,246.0,79213.0,72.0
1714203,TO,8961.0,6603,,637.0,15407.0,32619.0,359.0,150892.0,95.0
1714302,TO,4660.0,3369,,,1740.0,4130.0,187.0,15449.0,23.0
1714880,TO,10609.0,8874,,,432.0,2910.0,719.0,106192.0,106.0
1715002,TO,3403.0,2235,6521.0,46.0,38888.0,63398.0,300.0,43070.0,96.0
1715101,TO,4102.0,3363,,36.0,5035.0,92470.0,197.0,88798.0,88.0
1715150,TO,1841.0,1095,,682.0,55.0,,107.0,11891.0,30.0
1715259,TO,2263.0,1635,,1290.0,73.0,2930.0,174.0,53508.0,35.0
1715507,TO,1211.0,1104,,,4950.0,15750.0,82.0,15586.0,31.0
1715705,TO,4909.0,3147,,,8128.0,24730.0,724.0,165013.0,148.0
1715754,TO,7119.0,5415,,,1426.0,30740.0,570.0,136426.0,197.0
1716109,TO,55164.0,38712,,76.0,7728.0,20356.0,624.0,109185.0,196.0
1716208,TO,10854.0,7266,,590.0,734.0,516.0,1469.0,479137.0,253.0
1716307,TO,4085.0,3120,,,1647.0,6331.0,421.0,117140.0,108.0
1716505,TO,14731.0,11547,,411350.0,59466.0,168741.0,376.0,129213.0,239.0
1716604,TO,9438.0,5424,,766.0,20460.0,296370.0,889.0,366222.0,690.0
1716653,TO,5038.0,3432,,90.0,6558.0,13796.0,786.0,104225.0,112.0
1716703,TO,9158.0,5220,,3350.0,213.0,,693.0,85939.0,59.0
1717008,TO,4596.0,3069,,5.0,785.0,24218.0,791.0,127274.0,54.0
1717206,TO,2265.0,1671,,207.0,5674.0,40097.0,430.0,96571.0,90.0
1717503,TO,7375.0,4386,,681.0,48185.0,242348.0,599.0,428207.0,461.0
1717800,TO,4295.0,2736,,1879.0,110.0,1826.0,372.0,66553.0,41.0
1717909,TO,7842.0,5520,,,1592.0,4815.0,774.0,174067.0,94.0
1718006,TO,2953.0,2241,,391.0,4536.0,12012.0,146.0,21777.0,25.0
1718204,TO,68555.0,50778,,541.0,176949.0,450544.0,1730.0,229503.0,469.0
1718303,TO,9460.0,7983,,,69.0,,190.0,10155.0,
1718402,TO,3051.0,1767,,,46.0,,165.0,53235.0,35.0
1718451,TO,2231.0,1650,,215.0,8276.0,42711.0,161.0,46505.0,62.0
1718501,TO,3471.0,3045,,,232.0,,404.0,91115.0,30.0
1718550,TO,4039.0,2814,,,1740.0,3800.0,490.0,40752.0,31.0
1718659,TO,1822.0,1593,,520.0,14609.0,36694.0,26.0,12920.0,13.0
1718709,TO,2833.0,1863,,,5366.0,40901.0,375.0,54940.0,82.0
1718758,TO,4798.0,3657,,,21611.0,52668.0,1197.0,249931.0,177.0
1718808,TO,4372.0,3801,,,105.0,,330.0,10841.0,10.0
1718840,TO,3873.0,2640,,254.0,2051.0,6799.0,419.0,283510.0,213.0
1718865,TO,7489.0,5415,,,11724.0,56334.0,315.0,140530.0,190.0
1718881,TO,2726.0,2259,,,24762.0,85918.0,413.0,86311.0,61.0
1718899,TO,2291.0,1527,5610.0,72.0,29336.0,164168.0,460.0,238734.0,324.0
1718907,TO,4789.0,3891,,18.0,69177.0,212546.0,540.0,117935.0,179.0
1719004,TO,2889.0,2229,,22.0,1444.0,3802.0,287.0,29450.0,34.0
1720002,TO,2463.0,1698,,,352.0,,128.0,13625.0,23.0
1720101,TO,5936.0,4902,,,2888.0,4956.0,399.0,54780.0,89.0
1720150,TO,1875.0,1527,,53.0,192.0,1078.0,134.0,11273.0,
1720200,TO,13939.0,9948,,,160.0,,280.0,19325.0,41.0
1720259,TO,2385.0,2721,,,400.0,680.0,305.0,58698.0,62.0
1720309,TO,4189.0,3441,,,70.0,,277.0,20021.0,12.0
1720499,TO,4547.0,3021,,761.0,14518.0,121101.0,473.0,142026.0,183.0
1720655,TO,5252.0,4347,,38.0,20739.0,124075.0,366.0,81824.0,160.0
1720804,TO,11334.0,8706,,,119.0,,323.0,18753.0,32.0
1720853,TO,1599.0,1173,,,6130.0,132722.0,144.0,67252.0,143.0
1720903,TO,14247.0,8775,,1373.0,191.0,2016.0,764.0,112644.0,125.0
1720937,TO,2086.0,1512,,1356.0,91.0,230.0,98.0,60828.0,20.0
1720978,TO,2509.0,1578,,,3228.0,86865.0,331.0,188913.0,330.0
1721000,TO,323625.0,230262,,140.0,45664.0,103581.0,1233.0,72871.0,169.0
